,Country Name,Country Code,Year,GDP (current US$),GDP growth (annual %),"GNI, Atlas method (current US$)",Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),"Immunization, measles (% of children ages 12-23 months)",Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"School enrollment, primary and secondary (gross), gender parity index (GPI)","Total debt service (% of exports of goods, services and primary income)",income,gdp_growth,inequality,inflation,life_exp,poverty,school_enroll,income_num,gdp_growth_num,inequality_num,inflation_num,life_exp_num,poverty_num,school_enroll_num
103,Argentina,ARG,2018,524819892360.176,-2.61739646282038,553193024104.448,16.6138850156371,5.40298410146417,94.0,4.9,23.7195923321304,42.0336689575031,76.77,0.822969480473088,1.6,32.0,1.02131998538971,51.5482584868275,high,very low,very low,very low,high,medium,very high,3.0,0.0,0.0,0.0,3.0,2.0,4.0
104,Argentina,ARG,2019,447754683615.225,-2.00086100285785,504056284870.866,14.2100303992191,5.21279058881723,86.0,4.6,23.1578477391434,49.1955790596612,76.847,0.710900853077743,1.7,35.5,1.02056002616882,50.832791702386,high,very low,very low,very low,high,medium,very high,3.0,0.0,0.0,0.0,3.0,2.0,4.0
105,Argentina,ARG,2020,385740508436.965,-9.9004848136464,408628794998.707,14.4151557410245,6.90388925607922,77.0,4.7,22.4088763711802,40.0830878011993,75.878,0.484665636741261,2.2,42.0,1.0242600440979,43.0972641723579,high,very low,very low,very low,high,medium,very high,3.0,0.0,0.0,0.0,3.0,2.0,4.0
106,Argentina,ARG,2021,486564085480.036,10.4418119882506,456257174738.439,18.0762892471421,4.42289139264312,86.0,5.0,23.4994644263761,53.8020877665554,73.948,0.265879395046274,1.4,37.3,,30.6022646249006,high,very high,very low,very low,medium,medium,,3.0,4.0,0.0,0.0,2.0,2.0,2.0
107,Argentina,ARG,2022,633993756301.08,6.02074537534855,539796984147.371,17.3855861358427,4.75157524338594,85.0,5.4,24.1118636272911,68.9938267692314,75.806,0.210808731072658,1.3,39.2,,31.6825901735881,high,very high,very low,very low,high,medium,,3.0,4.0,0.0,0.0,3.0,2.0,2.0
108,Argentina,ARG,2023,649461687959.174,-1.85578803046339,588256951450.064,19.3822632919135,5.44959440578319,80.0,5.1,25.1722105252735,136.742358437599,77.395,0.286976121920089,1.2,41.7,,51.3619830543826,high,very low,very low,very low,high,medium,,3.0,0.0,0.0,0.0,3.0,2.0,2.0
109,Argentina,ARG,2024,638365455340.04,-1.34293072157739,618174835332.571,15.8378002382311,3.85019697474113,82.0,5.1,23.9965975604249,207.605241734472,,0.345829819817895,1.0,38.1,,38.2533536654791,high,very low,very low,very low,,medium,,3.0,0.0,0.0,0.0,3.0,2.0,2.0
110,Armenia,ARM,2015,10553337518.414,3.19999999896625,11738591314.7376,20.7305301265762,5.65181437686726,97.0,8.2,25.7086994351611,1.21390990471085,74.8707317073171,-0.305729335573084,2.9,,1.03798997402191,38.4142387162148,low,medium,high,very high,medium,low,very high,1.0,2.0,3.0,4.0,2.0,1.0,4.0
111,Armenia,ARM,2016,10546136235.5219,0.199999999825991,11045672826.7053,18.0155086734171,6.13769143045383,97.0,7.9,25.5771330395605,0.268575076501392,74.8682926829268,-0.410212518071397,2.5,,,33.0971857565039,low,very low,high,very high,medium,medium,,1.0,0.0,3.0,4.0,2.0,2.0,2.0
112,Armenia,ARM,2017,11527458709.0158,7.50000000164144,11621380668.6106,18.4217402148728,7.56330477959628,96.0,8.4,25.8095323791656,2.15064189848613,75.2170731707317,-0.432038450211669,2.4,,,26.4117195018642,low,very high,high,high,high,medium,,1.0,4.0,3.0,3.0,3.0,2.0,2.0
113,Armenia,ARM,2018,12457940694.7395,5.19999999965324,12521390580.5486,22.3997393267701,7.10147421496599,95.0,8.1,24.7565578476257,2.78770951425761,75.619512195122,-0.349674218173286,2.9,,1.02283000946045,28.5621462576129,low,high,high,medium,high,low,very high,1.0,3.0,3.0,2.0,3.0,1.0,4.0
114,Armenia,ARM,2019,13619290539.2116,7.59999999853918,13777592544.9172,17.4085294108567,9.79110110537429,95.0,8.9,24.9716084573435,1.06562263923419,76.2219512195122,-0.219168932037313,2.4,26.4,1.03489995002747,30.9705935961192,low,very high,very high,very high,high,medium,very high,1.0,4.0,4.0,4.0,3.0,2.0,4.0
115,Armenia,ARM,2020,12641698583.2152,-7.19999999920631,12529414177.0274,19.663832943599,7.14063667161287,94.0,10.2,26.8172956979296,1.80659270159933,73.3756097560976,-0.0337609726366775,1.5,27.0,1.03190994262695,45.6343705720396,low,very low,very high,high,medium,medium,very high,1.0,0.0,4.0,3.0,2.0,2.0,4.0
116,Armenia,ARM,2021,13878908628.9378,5.80000000065645,13555497545.2684,22.9638762261581,5.95671993684786,94.0,9.4,26.3643404113901,6.90051365787157,72.2780487804878,0.0270096898904032,2.1,26.5,1.02129995822906,34.934362726599,low,very high,very high,low,medium,medium,very high,1.0,4.0,4.0,1.0,2.0,2.0,4.0
117,Armenia,ARM,2022,19513506553.1251,12.5999999997766,16893970795.0099,22.2551321660516,21.8475283435373,95.0,9.2,25.4370966437794,7.98587852828175,74.7658536585366,0.2326562627468,1.9,24.8,,17.5363685258393,low,very high,very high,very low,medium,medium,,1.0,4.0,4.0,0.0,2.0,2.0,2.0
118,Armenia,ARM,2023,24185982215.6543,8.29999999959539,20319702146.0371,22.9413054452812,20.9051560207484,96.0,9.5,22.8800961616671,3.10027629995311,77.4658536585366,-0.165163937436499,1.9,23.7,,17.8100738562614,low,very high,very high,medium,high,medium,,1.0,4.0,4.0,2.0,3.0,2.0,2.0
119,Armenia,ARM,2024,25955275380.0321,5.90000000046228,23698458986.3812,23.8327452429021,23.6403270515259,96.0,,22.8570663651858,1.40106081544975,,2.30761515133256,,,,9.17206815657839,low,very high,,high,,,,1.0,4.0,2.0,3.0,1.0,1.0,2.0
120,Aruba,ABW,2015,2962906703.91061,3.61147995361162,2744211863.47616,21.538867068293,4.96898579074605,,,12.4688254381031,2.46455256597713,75.405,1.02370103122312,,,,,very low,medium,,high,high,,,0.0,2.0,1.5,3.0,3.0,1.0,3.0
121,Aruba,ABW,2016,2983637430.1676,1.23433537363427,2779171748.89003,20.5749571545811,4.04238531863215,,,12.7138128237982,-0.528141045675781,75.54,0.75796755862231,,,,,very low,low,,very high,high,,,0.0,1.0,1.5,4.0,3.0,1.0,3.0
122,Aruba,ABW,2017,3092427932.96089,3.49342985290626,2877318669.18132,20.5511714864529,6.6179822555614,,,12.3948278061063,0.147649480345706,75.62,0.007357607309414,,,,,very low,medium,,very high,high,,,0.0,2.0,1.5,4.0,3.0,1.0,3.0
123,Aruba,ABW,2018,3276187709.49721,3.21247111920076,3045743558.29573,22.4017184437014,8.51650729790994,,,11.358156434717,2.64481426494012,75.88,0.158975971141518,,,,,very low,medium,,high,high,,,0.0,2.0,1.5,3.0,3.0,1.0,3.0
124,Aruba,ABW,2019,3346623191.45988,1.22511225158814,3201708648.93802,22.6154511785237,4.95360767044503,,,11.6288104514912,0.913616964944026,76.019,0.270504632854835,,,,,very low,low,,very high,high,,,0.0,1.0,1.5,4.0,3.0,1.0,3.0
125,Aruba,ABW,2020,2471419181.71957,-23.8979898352395,2475202021.26501,23.9492805852762,6.7561753872818,,,12.6114406876517,-2.96163547245821,75.406,-0.565684046703506,,,,,very low,very low,,very high,high,,,0.0,0.0,1.5,4.0,3.0,1.0,3.0
126,Aruba,ABW,2021,2880902798.92288,14.7306159219273,2859061285.68939,20.2449106732973,4.81705330254684,,,11.0075338030159,1.60214279963571,73.655,-0.82021108315363,,,,,very low,very high,,high,medium,,,0.0,4.0,1.5,3.0,2.0,1.0,3.0
127,Aruba,ABW,2022,3324034443.26581,10.6364309604414,3236296850.65822,19.8080671623567,7.12514654462656,,,9.73591736419981,4.28905985034554,76.226,-0.362774222330685,,,,,very low,very high,,medium,high,,,0.0,4.0,1.5,2.0,3.0,1.0,3.0
128,Aruba,ABW,2023,3834729616.12027,7.70679839650956,3392750792.51962,22.335385480803,6.86800836378335,,,,7.10903726756209,76.353,0.0456516784920034,,,,,very low,very high,,low,high,,,0.0,4.0,1.5,1.0,3.0,1.0,3.0
129,Aruba,ABW,2024,4265650673.00236,6.81077669324542,3841476423.1078,25.1538409611884,,,,,4.14429063164188,,0.590657103226071,,,,,very low,very high,,medium,,,,0.0,4.0,1.5,2.0,1.0,1.0,3.0
130,Australia,AUS,2015,1356805839935.9,2.16434780647852,1447444938463.65,26.1669365772477,19.6921472541598,95.0,,23.6861098353126,-0.627407934606055,82.4,1.43921665259925,,,0.925260007381439,,very high,low,,very high,very high,,very low,4.0,1.0,2.0,4.0,4.0,2.0,0.0
131,Australia,AUS,2016,1211588128417.61,2.75564065529868,1314218336900.93,25.3483902403269,20.6275044745549,95.0,7.5,22.3130168026382,-0.673417495929741,82.4487804878049,1.56194049810399,0.5,,0.925170004367828,,high,medium,medium,very high,very high,high,very low,3.0,2.0,2.0,4.0,4.0,3.0,0.0
132,Australia,AUS,2017,1330890554614.09,2.29331030192918,1271366799896.38,24.0798824498086,18.0967924595604,94.0,,23.4479311698975,3.64623358006087,82.5,1.64682779735017,,,0.937539994716644,,high,low,,medium,very high,,very low,3.0,1.0,2.0,2.0,4.0,3.0,0.0
133,Australia,AUS,2018,1433144978761.67,2.87417039499501,1329980723176.12,24.5546475824653,18.1371018191307,94.0,7.4,24.1083351497002,1.84617555303311,82.7487804878049,1.49599671041328,0.5,,0.968850016593933,,high,medium,medium,high,very high,high,low,3.0,2.0,2.0,3.0,4.0,3.0,1.0
134,Australia,AUS,2019,1398349602956.35,2.19401703622717,1395670890406.56,23.2971815966264,21.2199332352628,94.0,,25.2555129054284,3.47660031414854,82.9,1.47749071058438,,,0.964070022106171,,high,low,,medium,very high,,very low,3.0,1.0,2.0,2.0,4.0,3.0,0.0
135,Australia,AUS,2020,1333336461648.09,-0.133531904304775,1379067543858.45,22.3449300806534,21.4757898705835,93.0,7.3,25.402839408227,1.86583412216189,83.2,1.23342825131378,1.0,,0.979290008544922,,high,very low,medium,high,very high,medium,low,3.0,0.0,2.0,3.0,4.0,2.0,1.0
136,Australia,AUS,2021,1560617493202.69,2.00694844335034,1469692011145.67,22.8801883097412,22.3940766008599,93.0,,25.4357795203592,3.06066984761631,83.3,0.14089508329287,,,,,very high,low,,medium,very high,,,4.0,1.0,2.0,2.0,4.0,2.0,2.0
137,Australia,AUS,2022,1695627535475.8,4.25304559238732,1581764554142.83,23.6997957124432,25.8318704116272,96.0,,27.4019620848457,7.1995443407201,83.2,1.28931130985537,,,,,very high,high,,low,very high,,,4.0,3.0,2.0,1.0,4.0,2.0,2.0
138,Australia,AUS,2023,1734451264655.6,3.58382100798981,1688164228216.05,23.873104248989,25.2582777120781,91.0,,27.5167800860919,6.45944110641071,83.0512195121951,2.43450716351535,,,,,very high,medium,,low,very high,,,4.0,2.0,2.0,1.0,4.0,2.0,2.0
139,Australia,AUS,2024,1757022451652.83,1.37340773365975,1704633803351.6,24.323541758006,25.1586416457084,91.0,,25.5307319894404,2.58838430384326,,1.99383715356028,,,,,very high,low,,high,,,,4.0,1.0,2.0,3.0,2.0,2.0,2.0
140,Austria,AUT,2015,379546097300.633,1.30352331826198,407854356302.746,24.012126686949,15.0327319949068,96.0,7.9,25.5152402246539,2.29263470154871,81.190243902439,1.12099250236958,0.7,14.1,0.97282999753952,,high,low,high,high,very high,high,low,3.0,1.0,3.0,3.0,4.0,3.0,1.0
141,Austria,AUT,2016,393687359770.273,2.11721964494312,401752142847.211,24.4571707244108,14.4532591877111,95.0,7.7,25.9124691845374,1.81475082333313,81.6414634146342,1.08139629872802,0.7,14.4,0.971989989280701,,high,low,high,high,very high,high,low,3.0,1.0,3.0,3.0,4.0,3.0,1.0
142,Austria,AUT,2017,414926138132.691,2.27224992038207,394149938959.953,24.9780618382281,12.8851997037889,96.0,8.0,25.8023213025638,0.975317906732371,81.6439024390244,0.694621103604983,0.3,14.3,0.97172999382019,,high,low,high,very high,very high,high,low,3.0,1.0,3.0,4.0,4.0,3.0,1.0
143,Austria,AUT,2018,452582294972.775,2.48422114080024,430606839462.603,25.8982762235252,11.6500759838374,94.0,7.9,25.7190926354333,1.81047996133594,81.6926829268293,0.487071924768999,0.6,13.3,0.974089980125427,,high,medium,high,high,very high,high,low,3.0,2.0,3.0,3.0,4.0,3.0,1.0
144,Austria,AUT,2019,442983642371.842,1.75497619649288,451944761647.235,25.5090080970816,11.4825348767666,95.0,7.9,25.5363771006496,1.47368502823586,81.8951219512195,0.444673639004876,0.6,13.9,0.980939984321594,,high,low,high,high,very high,high,low,3.0,1.0,3.0,3.0,4.0,3.0,1.0
145,Austria,AUT,2020,434397601557.696,-6.31825509209936,436969690468.1,25.6530737541266,12.2718957660446,95.0,7.9,25.6544867826211,2.59313253599376,81.1926829268293,0.415176731565556,0.7,14.7,0.985939979553223,,high,very low,high,high,very high,high,low,3.0,0.0,3.0,3.0,4.0,3.0,1.0
146,Austria,AUT,2021,480466363176.806,4.92309171717903,478608157670.037,27.6569430631097,11.017122140568,99.0,7.7,25.7253456572227,1.80187299270295,81.190243902439,0.435671684056384,0.5,14.8,,,high,high,high,high,very high,high,,3.0,3.0,3.0,3.0,4.0,3.0,2.0
147,Austria,AUT,2022,473221298968.216,5.33096379400371,509176132339.515,29.2367940014427,14.9141702472602,95.0,7.8,25.8444683875386,5.02343156333271,81.2951219512195,0.956287797076634,0.6,,,,high,high,high,low,very high,high,,3.0,3.0,3.0,1.0,4.0,3.0,2.0
148,Austria,AUT,2023,516670509628.876,-0.786244288594673,510355474337.625,26.0041363951547,15.9232697881169,90.0,7.7,26.0904948643547,7.1747129124039,81.5414634146342,0.989464653969154,0.5,,,,high,very low,high,low,very high,high,,3.0,0.0,3.0,1.0,4.0,3.0,2.0
149,Austria,AUT,2024,534790720466.822,-0.659089573171372,502606588402.07,23.5771489456415,18.4525766859019,90.0,,24.5834201904085,4.08681239792917,,0.504879813795986,,,,,high,very low,,medium,,,,3.0,0.0,2.0,2.0,3.0,3.0,2.0
150,Azerbaijan,AZE,2015,53076235354.746,1.04954641215085,63771170572.0456,27.9135711658698,3.89922506760974,84.0,,44.8913203383597,-8.80961556609952,72.349,1.19120985807018,,,,8.96415714597556,medium,low,,very high,medium,,,2.0,1.0,1.0,4.0,2.0,2.0,2.0
151,Azerbaijan,AZE,2016,37866996882.9157,-3.06359842251706,46729265974.4718,25.6813382496045,2.8122107826307,81.0,,47.5578070076723,14.6283389647903,72.568,1.11785721013911,,,,9.40764724203768,medium,very low,,very low,medium,,,2.0,0.0,1.0,0.0,2.0,2.0,2.0
152,Azerbaijan,AZE,2017,40866627351.9817,0.153614661745507,40488379910.5202,24.3789256985575,3.30108229906783,80.0,,49.7017251037138,16.226204549171,72.694,0.98126180450475,,,,10.4767418864894,medium,very low,,very low,medium,,,2.0,0.0,1.0,0.0,2.0,2.0,2.0
153,Azerbaijan,AZE,2018,47112470051.7701,1.50040167167313,40582565583.5658,20.1294761024821,4.34552506108911,77.0,,52.2509114518304,12.1844330031831,73.016,0.866316916370841,,,1.00261998176575,9.85592392029587,medium,low,,very low,medium,,medium,2.0,1.0,1.0,0.0,2.0,2.0,2.0
154,Azerbaijan,AZE,2019,48174235294.1176,2.47980879185565,45195408123.2138,20.3077798481492,4.95159340426308,78.0,,48.8232665251868,-0.221652784964604,73.29,0.846646726414021,,,1.01073002815247,8.10909844940075,medium,medium,,very high,medium,,high,2.0,2.0,1.0,4.0,2.0,2.0,3.0
155,Azerbaijan,AZE,2020,42693000000.0,-4.19896065333343,45239062434.0243,23.6659543305763,7.06727951722298,61.0,,41.9563201571824,-7.49363345867255,70.312,0.684365325388407,,,1.00514996051788,10.7609775657399,medium,very low,,very high,low,,medium,2.0,0.0,1.0,4.0,1.0,2.0,2.0
156,Azerbaijan,AZE,2021,54825411764.7059,5.61644027150554,49755216882.1572,17.0785981597198,2.09710423147129,66.0,,48.8181736249399,21.5888365787351,70.999,0.441197735816311,,,0.993879973888397,7.77942102990038,medium,very high,,very low,low,,medium,2.0,4.0,1.0,0.0,1.0,2.0,2.0
157,Azerbaijan,AZE,2022,78807470588.2353,4.71468033247649,57455094615.6813,12.0037141895326,3.9129441620027,71.0,,56.1467373576856,37.2707211293747,74.125,0.039507866238038,,,,3.28802752077169,medium,high,,very low,medium,,,2.0,3.0,1.0,0.0,2.0,2.0,2.0
158,Azerbaijan,AZE,2023,72428470588.2353,1.35447749115767,67810898824.4157,17.7431851628057,4.17224487630151,71.0,,45.8408458162374,-9.32261504785629,74.429,0.120242150339289,,,,5.86298085585441,medium,low,,very high,medium,,,2.0,1.0,1.0,4.0,2.0,2.0,2.0
159,Azerbaijan,AZE,2024,74315882352.9412,4.07140205008956,74770086487.2328,21.0824224099037,2.91095088102775,71.0,,42.6119822379825,-1.40817211826207,,0.480155257252915,,,,11.3863005417684,medium,high,,very high,,,,2.0,3.0,1.0,4.0,2.0,2.0,2.0
160,"Bahamas, The",BHS,2015,11837600000.0,0.997411675486745,10642899646.0426,24.6114077177806,0.0,94.0,,11.1534432655268,5.22121540880474,73.805,0.794122280116855,,,,,low,low,,low,medium,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0
161,"Bahamas, The",BHS,2016,11880900000.0,-1.15650811269629,10795921142.679,25.7808751862233,2.10443665797755,89.0,,13.1841863831865,1.54010313518333,74.042,0.700545015838571,,,,,low,very low,,high,medium,,,1.0,0.0,2.0,3.0,2.0,1.0,2.0
162,"Bahamas, The",BHS,2017,12446900000.0,3.3713988456489,11545033230.0201,27.5562589881818,7.8029534837207,90.0,,12.9253067028738,1.34713279397873,74.031,0.624247409539043,,,,,low,medium,,high,medium,,,1.0,2.0,2.0,3.0,2.0,1.0,2.0
163,"Bahamas, The",BHS,2018,12819200000.0,2.39795510823548,12036494050.0679,25.6388854218672,1.96644185119308,89.0,,12.2620756365452,0.579260699451268,74.062,0.569969444023085,,,,,low,low,,very high,medium,,,1.0,1.0,2.0,4.0,2.0,1.0,2.0
164,"Bahamas, The",BHS,2019,13277000000.0,-0.838585871193203,12483963522.3772,25.3844995104316,1.20544876600952,83.0,,12.9893801310537,4.44708418228876,71.408,0.497339072752345,,,,,low,very low,,low,medium,,,1.0,0.0,2.0,1.0,2.0,1.0,2.0
165,"Bahamas, The",BHS,2020,10363200000.0,-20.0893664891399,9966717358.63866,23.0710591323143,3.044762602524,87.0,,12.1169136946117,-2.3236661012091,72.994,0.300555038290333,,,,,low,very low,,very high,medium,,,1.0,0.0,2.0,4.0,2.0,1.0,2.0
166,"Bahamas, The",BHS,2021,12037000000.0,17.5861390037409,11855249145.0752,24.4404752014622,0.261199965818234,82.0,,11.850128769627,-1.2201754418756,70.752,0.128749531818761,,,,,low,very high,,very high,low,,,1.0,4.0,2.0,4.0,1.0,1.0,2.0
167,"Bahamas, The",BHS,2022,13896800000.0,10.8779009410268,13432451488.0351,23.8155546600656,0.0,80.0,,9.50434632433366,4.12416966285063,74.491,0.293483989063331,,,,,low,very high,,medium,medium,,,1.0,4.0,2.0,2.0,2.0,1.0,2.0
168,"Bahamas, The",BHS,2023,15271300000.0,3.04824180553773,14051746157.1332,22.8631485204272,0.0138247645369376,86.0,,9.77716369922666,6.64011757419027,74.552,0.477303918283875,,,,,low,medium,,low,medium,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0
169,"Bahamas, The",BHS,2024,15832800000.0,3.37866553336166,14854152725.7865,26.8063766358446,0.0,86.0,,9.62558738820676,0.288421376901312,,0.460334786075668,,,,,low,medium,,very high,,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0
170,Bahrain,BHR,2015,32523297872.3404,2.50787205267615,32398179121.1868,25.6249300828539,0.935614309270697,99.0,,39.0907990671172,-8.75667340246945,80.338,4.15422184212278,,,1.00213003158569,,medium,medium,,very high,very high,,medium,2.0,2.0,1.0,4.0,4.0,2.0,2.0
171,Bahrain,BHR,2016,33884680851.0638,3.81499327422425,32348153026.6238,27.8856988345954,1.05834005006869,99.0,,38.2033398636175,0.35724777804711,80.407,3.82316300255316,,,1.01494002342224,,medium,medium,,very high,very high,,high,2.0,2.0,1.0,4.0,4.0,2.0,3.0
172,Bahrain,BHR,2017,37204813829.7872,4.95383534123657,33567083870.0418,33.5452337227581,0.624948582667465,99.0,,39.9934662996166,4.61583421430929,80.407,5.29314527321994,,,1.01399004459381,,medium,high,,low,very high,,high,2.0,3.0,1.0,1.0,4.0,2.0,3.0
173,Bahrain,BHR,2018,39567978723.4043,2.05258864979861,36371870888.2636,35.5603270966476,0.449030020826873,99.0,,41.4758871750475,4.21271352571605,80.412,0.131482303617889,,,1.02155005931854,,medium,low,,medium,very high,,very high,2.0,1.0,1.0,2.0,4.0,2.0,4.0
174,Bahrain,BHR,2019,40446808510.6383,2.05287774418655,38283637016.1469,35.6238571804314,4.44849833564378,99.0,,40.6177669647554,0.164802199458762,80.471,-1.29469437720599,,,1.03770005702972,,medium,low,,very high,very high,,very high,2.0,1.0,1.0,4.0,4.0,2.0,4.0
175,Bahrain,BHR,2020,35837632978.7234,-5.9113629524152,35142545161.3871,37.2956671453326,8.97366105587992,99.0,,39.1001079781372,-5.8288484641256,78.683,-0.781611308056263,,,,,medium,very low,,very high,high,,,2.0,0.0,1.0,4.0,3.0,2.0,2.0
176,Bahrain,BHR,2021,40840212765.9574,4.35004091668986,37975991072.7288,28.0921527332781,0.59059004344565,99.0,,44.2164324898801,9.20840263580602,78.083,2.16102845934147,,,,,medium,high,,very low,high,,,2.0,3.0,1.0,0.0,3.0,2.0,2.0
177,Bahrain,BHR,2022,46458191489.3617,6.18016125475185,43142062339.6955,24.5901868987674,0.569959196315979,99.0,,46.3896273702963,7.13488879900781,80.992,1.34221960637543,,,,,medium,very high,,low,very high,,,2.0,4.0,1.0,1.0,4.0,2.0,2.0
178,Bahrain,BHR,2023,46192260638.2979,3.87811614845566,44889724925.2661,29.168098874443,0.387343644517371,99.0,,43.4381277604186,-4.28437217979031,81.284,3.37686417721007,,,,,medium,high,,very high,very high,,,2.0,3.0,1.0,4.0,4.0,2.0,2.0
179,Bahrain,BHR,2024,47109734308.5106,2.60379670648454,44628165196.7846,28.4193873492548,,99.0,,42.2903517348565,-0.601917526085444,,0.733546811160036,,,,,medium,medium,,very high,,,,2.0,2.0,1.0,4.0,2.0,2.0,2.0
180,Bangladesh,BGD,2015,195146608978.131,6.55263987816197,191338510755.539,28.886689247008,0.307867105131918,97.0,,26.8313948329541,5.87277704102323,70.543,0.89381937776758,,,,5.00105961552124,high,very high,,low,low,,,3.0,4.0,2.0,1.0,1.0,3.0,2.0
